Date,Salesperson,Customer Name,Car Make,Car Model,Car Year,Sale Price,Commission Rate,Commission Earned
9/20/2022,Breanna Pierce,Thomas Young,Nissan,Corolla,2022,41816,0.096884381,4051.32
5/20/2022,Ethan Torres,Brian Morales,Ford,F-150,2021,19827,0.107919143,2139.71
7/31/2022,Larry Stewart,Ethan Thomas,Toyota,Silverado,2019,47705,0.081792071,3901.89
8/30/2022,Matthew Gonzales,Denise Hoffman,Toyota,Altima,2018,48611,0.14307063,6954.81
12/6/2022,Lynn Steele,Ronald Ross,Toyota,Silverado,2016,43154,0.094832681,4092.41
2/15/2023,Kyle Davis,Miguel Cortez,Chevrolet,Civic,2011,31330,0.126239478,3955.08
7/22/2022,Elizabeth Lee,Ms. Amber Elliott,Chevrolet,Corolla,2013,34710,0.123058541,4271.36
2/6/2023,Jamie Logan,Mindy Leblanc,Honda,F-150,2022,38369,0.080166666,3075.91
10/25/2022,Michael Thomas,Spencer Johnson,Nissan,Silverado,2019,28805,0.065867184,1897.3
4/17/2023,Brooke Ramirez,Cindy Brown,Toyota,Civic,2012,27223,0.10853847,2954.74
9/2/2022,Barbara Stephens,Susan Howell,Toyota,Corolla,2020,39058,0.096807836,3781.12
5/27/2022,Jennifer Stout,Sylvia Snyder,Toyota,Silverado,2019,23175,0.101257792,2346.65
8/27/2022,Matthew Macias,Jerry Green,Honda,Altima,2010,43577,0.147617555,6432.73
3/19/2023,Jeremy Gonzalez,Yvonne Stewart,Ford,Silverado,2015,20377,0.050329635,1025.57
1/16/2023,Emily Duarte,Jordan Reid,Ford,Silverado,2015,27482,0.078788308,2165.26
7/14/2022,Michael Norton,Nicholas Mullins,Toyota,Silverado,2018,44668,0.07527014,3362.17
1/22/2023,Jonathan Sanchez,Regina Pierce,Honda,Silverado,2013,46202,0.146803695,6782.62
2/15/2023,Teresa Salinas,Lisa Robertson,Honda,Altima,2018,11644,0.143182372,1667.22
10/5/2022,Ashley Jimenez,Sydney Chavez,Honda,Silverado,2015,30237,0.141904377,4290.76
9/26/2022,Christina Wheeler,April Olsen,Chevrolet,Altima,2013,28044,0.100950417,2831.05
12/27/2022,Misty Kim,Justin Price,Chevrolet,F-150,2016,47569,0.058626057,2788.78
8/24/2022,Morgan Johnston,Erica Lozano,Ford,Corolla,2010,21263,0.11366624,2416.89
11/2/2022,Bryan Wallace,Alexander Griffin,Honda,Civic,2014,26035,0.069041324,1797.49
2/13/2023,Morgan Bennett,Shannon Nelson,Toyota,Civic,2018,23700,0.131989885,3128.16
12/21/2022,Annette Clark,Jessica Thomas,Nissan,Silverado,2020,41737,0.135217964,5643.59
7/28/2022,Christine Ramsey,Richard Miller,Ford,Civic,2022,41332,0.10029771,4145.5
12/19/2022,Francisco Dennis,Alex Bell,Chevrolet,Corolla,2018,39768,0.14768112,5872.98
9/10/2022,Steven Rocha,Joseph Young,Nissan,Corolla,2010,46468,0.087998557,4089.12
11/11/2022,Thomas Johnson,Rebecca Miller,Toyota,Corolla,2016,15454,0.126134297,1949.28
10/15/2022,Evan Gibson,Michael Glass,Ford,Silverado,2014,13328,0.140538033,1873.09
7/23/2022,Tracy Gardner,Julian Hunt,Ford,Corolla,2018,12080,0.127685679,1542.44
7/23/2022,David Warren,James Davis,Honda,Altima,2016,26657,0.058849417,1568.75
12/2/2022,Joshua Cisneros,Caitlin Fuller,Nissan,Corolla,2018,25263,0.126426157,3193.9
3/24/2023,Crystal Oconnor,Whitney Marquez,Ford,Corolla,2019,10396,0.119601108,1243.37
6/25/2022,David Allen,Michelle Dean,Toyota,Civic,2017,32484,0.078500556,2550.01
8/16/2022,Tyler Smith,Tim Jones,Honda,Silverado,2016,28428,0.085019637,2416.94
8/16/2022,Dominique Garrison,Monica Friedman,Nissan,F-150,2019,24364,0.10326003,2515.83
9/27/2022,Linda Coleman,Kristie Armstrong,Ford,Altima,2018,27646,0.061400663,1697.48
9/10/2022,Samuel Griffin,Joseph Ibarra,Nissan,Civic,2022,26610,0.072555696,1930.71
3/26/2023,Dustin Ramirez,Marissa Rose,Nissan,Corolla,2018,20450,0.131632425,2691.88
12/1/2022,Christopher Hayes,Rebecca Rodgers,Ford,Civic,2018,48456,0.128588657,6230.89
12/4/2022,Jason Swanson,Sharon Stewart,Ford,Altima,2012,18698,0.123012708,2300.09
6/22/2022,Dana Wood,Oscar Kirby,Honda,Corolla,2013,29042,0.125897648,3656.32
10/22/2022,Sandy Austin,Stephanie Smith,Nissan,Civic,2020,41454,0.140760092,5835.07
6/21/2022,Timothy Sanders,Kelly May,Honda,Corolla,2022,26731,0.09443395,2524.31
1/20/2023,Dakota Thomas,Steve Obrien,Toyota,Corolla,2018,25018,0.055519575,1388.99
7/29/2022,Joseph Garza,Ariana Davis,Nissan,Silverado,2015,33029,0.126805041,4188.24
5/29/2022,Haley Warner,Christy Osborn,Chevrolet,Altima,2011,35194,0.142706647,5022.42
7/21/2022,Eugene Stone,Lori Anderson,Toyota,Silverado,2021,16058,0.141736281,2276
6/14/2022,Janet Carter,John Blanchard,Toyota,Corolla,2015,23841,0.104058016,2480.85
10/4/2022,Sarah White,Jordan Burke,Chevrolet,Silverado,2016,22358,0.08809223,1969.57
7/9/2022,David Jones,Kayla Hess,Honda,F-150,2010,35004,0.065309651,2286.1
4/2/2023,George Doyle,Jeremy Schneider,Nissan,F-150,2010,17929,0.108355206,1942.7
12/11/2022,Gilbert Berry,Kathleen Brown,Ford,Altima,2013,24315,0.066223898,1610.23
4/23/2023,Hector Sweeney,Darrell Perez,Chevrolet,Corolla,2022,44574,0.086807324,3869.35
9/25/2022,Darren Hartman,Joann Velasquez,Nissan,F-150,2017,32896,0.071632466,2356.42
12/1/2022,Timothy Moore,Michael Pace,Nissan,Corolla,2022,16343,0.089374114,1460.64
7/29/2022,Nathaniel Larsen,Nicholas Mendez,Toyota,Altima,2010,26185,0.055312103,1448.35
11/10/2022,Curtis Pollard,Jackson Thompson,Toyota,F-150,2012,10816,0.135981687,1470.78
9/27/2022,Matthew Ochoa,Charlotte Casey,Ford,Corolla,2013,42401,0.055639197,2359.16
1/27/2023,William Ramsey,Matthew Price,Nissan,F-150,2013,21481,0.053706705,1153.67
4/26/2023,Carol Williams,Michael Reyes DVM,Ford,Civic,2022,30676,0.112390045,3447.68
3/15/2023,William Elliott,Gerald Wallace,Ford,Civic,2016,13502,0.053577845,723.41
2/18/2023,Diane Harrington,Joseph Martinez,Chevrolet,Civic,2020,12841,0.100488156,1290.37
6/21/2022,Luis Farrell,Gregory Reed,Toyota,Civic,2011,35669,0.103949155,3707.76
8/30/2022,Tammy Irwin,Terry Martin,Nissan,Silverado,2014,39170,0.14304387,5603.03
6/6/2022,Shari Mills,Jaime Dalton,Honda,F-150,2016,28155,0.118177727,3327.29
10/30/2022,Thomas Nunez,Tracy Owens,Toyota,F-150,2016,47186,0.110786151,5227.56
2/4/2023,William Davis,Deborah Mckinney,Honda,F-150,2015,48461,0.095905232,4647.66
2/24/2023,Mrs. Kathy Jackson,Amanda Hill,Toyota,Corolla,2015,15230,0.106295841,1618.89
7/1/2022,Nicholas Madden,Ashley Walker,Ford,Altima,2022,11595,0.05375344,623.27
11/3/2022,Carol Harris,Mary Mitchell,Honda,Altima,2010,37684,0.124552558,4693.64
3/31/2023,Hunter Reyes,Chelsea Lopez,Chevrolet,Civic,2013,31170,0.076922791,2397.68
3/22/2023,Stephen Haynes,Thomas Brown,Nissan,Altima,2014,23881,0.098635212,2355.51
7/19/2022,Michael Hicks,Jessica Taylor,Ford,Civic,2012,18091,0.073507465,1329.82
3/20/2023,Stanley Farmer,Edward Jones,Nissan,Altima,2021,48739,0.081297028,3962.34
1/11/2023,Olivia Davis,Christopher Hardin,Toyota,Altima,2017,26469,0.087519196,2316.55
7/28/2022,Amy Harrington,James Burton,Honda,Silverado,2012,38755,0.128798395,4991.58
6/19/2022,Rhonda Hart,Ruben Anderson,Chevrolet,Silverado,2021,49997,0.115805891,5789.95
4/23/2023,Steven Lee,Kenneth Robinson,Honda,F-150,2016,11273,0.123712409,1394.61
10/22/2022,Stephen Hill,Mikayla Lawrence,Toyota,Corolla,2012,27556,0.118408655,3262.87
11/14/2022,Adam Reeves,Sheila Peterson,Chevrolet,Silverado,2019,30879,0.121614767,3755.34
3/10/2023,Brittany Griffin,Samantha Barnes,Toyota,Civic,2018,43976,0.087425575,3844.63
12/4/2022,Amber Ball,Dr. Madeline West,Toyota,Silverado,2013,46767,0.078940064,3691.79
4/1/2023,Mr. Cory Davis III,Vanessa Brown,Nissan,Civic,2015,35569,0.08288716,2948.21
6/30/2022,Miranda Lynn,Nicholas Nguyen,Ford,Civic,2022,28176,0.10543824,2970.83
10/11/2022,Brady Mitchell,Sabrina Smith,Ford,Civic,2022,29595,0.112941556,3342.51
6/8/2022,Rebecca Gray,Rachel Russell,Ford,Civic,2016,47375,0.06310439,2989.57
8/9/2022,Justin Davis,Wesley Kelly,Chevrolet,Altima,2018,22538,0.149355125,3366.17
12/23/2022,Lori Padilla,Jacob Evans,Honda,F-150,2019,27874,0.084891964,2366.28
1/24/2023,Katherine Lopez,Lauren Wood,Honda,Silverado,2013,36242,0.118962465,4311.44
2/7/2023,Catherine Wallace,Regina Sweeney,Chevrolet,F-150,2021,46225,0.143259703,6622.18
10/21/2022,Rachel Miller,Scott Frey,Nissan,Altima,2013,28626,0.060241454,1724.47
1/10/2023,Michael Kelly,Thomas Davenport,Toyota,Corolla,2012,18681,0.133613269,2496.03
9/15/2022,Samantha Anderson,Christy Morgan,Honda,Altima,2015,23635,0.097375221,2301.46
8/8/2022,Christopher Brock,Jennifer West,Toyota,Altima,2021,15689,0.055653569,873.15
8/5/2022,Jeffrey Burke,Amanda Berry,Toyota,Corolla,2021,14581,0.050206039,732.05
6/18/2022,Paul Saunders,Victoria Byrd,Chevrolet,F-150,2021,33885,0.094813765,3212.76
3/24/2023,Kelly Chavez,Suzanne Hall,Chevrolet,Altima,2021,37981,0.088955951,3378.64
10/28/2022,Scott Herman,Kristen Wilson,Chevrolet,F-150,2017,22954,0.052997,1216.49
5/27/2022,Jacob Page,David Harmon,Chevrolet,Corolla,2011,45794,0.093300536,4272.6
6/12/2022,Heather Brewer,Mary Martin,Honda,Corolla,2011,45030,0.056307392,2535.52
8/19/2022,Kayla Burke,Jo Winters,Nissan,Civic,2017,49723,0.118192347,5876.88
9/5/2022,Stephanie Walker,Deborah Cook,Nissan,Altima,2013,15508,0.083428111,1293.8
8/3/2022,Anthony Reyes,Patrick Curry,Honda,Corolla,2012,34896,0.137836059,4809.93
12/14/2022,James Hall,Joseph Barrera,Chevrolet,F-150,2015,36400,0.115726823,4212.46
6/21/2022,Joseph Newman,William Elliott,Toyota,F-150,2016,22296,0.095641451,2132.42
12/6/2022,John Higgins,James Hunt,Ford,Corolla,2017,44073,0.090566875,3991.55
9/8/2022,Andrew Guzman,Dana Washington,Chevrolet,Altima,2019,17372,0.091577459,1590.88
2/8/2023,Henry Garcia,Jeremy Stevenson,Honda,Civic,2010,14639,0.12976182,1899.58
11/4/2022,Lucas Hood,Eric Jensen,Ford,Civic,2021,13913,0.057152928,795.17
10/23/2022,Kari Munoz,Christopher Johnson,Ford,Silverado,2020,24558,0.115523715,2837.03
10/14/2022,Adam Bennett,Henry Lane,Honda,Civic,2013,32396,0.134695847,4363.61
1/18/2023,Kevin Bell,Dawn Newton,Honda,F-150,2013,30771,0.072009754,2215.81
4/24/2023,Jordan Nelson,Deborah Santiago,Toyota,F-150,2017,38274,0.112329907,4299.31
4/22/2023,Laura Myers,Sara Duarte,Ford,Corolla,2020,18143,0.107926536,1958.11
8/17/2022,Stephanie Johnson,Valerie Mathews,Nissan,Corolla,2021,30089,0.129586686,3899.13
10/23/2022,Brian Walsh,Rebecca Shelton,Ford,Silverado,2015,34949,0.122641779,4286.21
1/19/2023,Samantha Perez,Brittany Hawkins,Ford,F-150,2013,47440,0.097980659,4648.2
2/23/2023,James Quinn,Sean Lopez,Chevrolet,Altima,2010,38312,0.111373285,4266.93
5/1/2022,Robert Brewer,Daniel Ford,Ford,F-150,2019,35074,0.123617586,4335.76
3/19/2023,Kelly Drake,Brian Chavez,Chevrolet,Civic,2010,19184,0.139944159,2684.69
3/18/2023,Andrew Cox,Louis Francis,Toyota,F-150,2019,32215,0.140485528,4525.74
1/8/2023,Corey Lee,Cory Stewart,Nissan,F-150,2012,33332,0.052303635,1743.38
9/13/2022,Samuel Sanchez,Michael Perez,Toyota,Civic,2017,26637,0.05293246,1409.96
4/27/2023,Timothy Anderson,Michelle Haynes,Nissan,Silverado,2016,26717,0.100920346,2696.29
11/29/2022,Bryce Johnson,Daniel Moreno,Toyota,F-150,2011,33516,0.059701655,2000.96
10/24/2022,Julie Garrett,Tiffany Nicholson,Toyota,Corolla,2018,25286,0.083085336,2100.9
3/10/2023,Larry Flores,Alicia Cummings,Toyota,Silverado,2012,18096,0.059473281,1076.23
3/4/2023,Cynthia Wise,Brandi Forbes,Chevrolet,Altima,2018,28197,0.093095778,2625.02
1/14/2023,Lauren Reed,Danielle Williams,Chevrolet,Civic,2016,22966,0.108539083,2492.71
5/29/2022,Cheryl Smith,Lisa Sanders,Toyota,Corolla,2020,22754,0.11026223,2508.91
2/27/2023,Holly Cook,Walter Hall,Ford,F-150,2011,23736,0.127699926,3031.09
3/19/2023,Alan Henry,Tony Lester,Ford,Altima,2015,37689,0.110830183,4177.08
8/23/2022,Bryce Harris,James Farmer,Chevrolet,Silverado,2017,44721,0.077993458,3487.95
5/22/2022,Matthew Stanton,Kimberly Williams,Chevrolet,F-150,2011,38559,0.144880339,5586.44
11/2/2022,Kelsey Richard,Jacob Lambert,Toyota,Corolla,2010,42842,0.060823763,2605.81
9/12/2022,Tracy Evans,Tabitha Perry,Chevrolet,Altima,2011,46695,0.067787402,3165.33
12/7/2022,Gary Romero,Janet Brown,Toyota,Civic,2014,13287,0.144505885,1920.05
6/24/2022,Stephanie Nguyen,Marco Ramirez,Chevrolet,Civic,2020,11001,0.075700717,832.78
12/2/2022,David Martin,Tamara Roberts,Nissan,F-150,2014,42771,0.117244988,5014.69
2/11/2023,Michelle Hampton,William Figueroa,Honda,Civic,2014,17340,0.080204856,1390.75
1/28/2023,Heidi Meyer,Robert Carr,Honda,F-150,2016,25737,0.118400128,3047.26
11/27/2022,Travis Curtis,Darrell Ryan,Toyota,Corolla,2016,27852,0.093972791,2617.33
7/10/2022,Matthew Martinez,Jennifer Cohen,Chevrolet,Silverado,2022,23916,0.114033019,2727.21
11/2/2022,Mallory Allen,Amy Wilson,Honda,Silverado,2022,11993,0.123603332,1482.37
1/2/2023,Taylor Wilson,Mark Ingram,Chevrolet,Silverado,2018,15858,0.12813203,2031.92
2/13/2023,Taylor Park,John Martinez,Ford,Altima,2011,30634,0.09005067,2758.61
8/20/2022,Alexis Adams,Alexander Leach,Honda,F-150,2016,30999,0.090438283,2803.5
5/21/2022,Kristen Bailey,Brian Meadows,Ford,Corolla,2012,11470,0.121891097,1398.09
2/28/2023,Patrick Harper,Miss Sara Moody,Ford,Silverado,2019,16182,0.060443748,978.1
3/4/2023,David Fischer,Kevin Pierce,Toyota,F-150,2021,42192,0.054390003,2294.82
9/3/2022,Charles Smith,Martin Rocha,Ford,F-150,2015,37752,0.097868815,3694.74
1/1/2023,Alyssa Gallagher,Christopher Holder,Chevrolet,Corolla,2010,33738,0.050075864,1689.46
6/3/2022,John Oconnell,Melissa Harper,Chevrolet,Silverado,2010,44074,0.058270057,2568.19
1/19/2023,Amy Davis,Eric Macdonald,Ford,Altima,2021,41455,0.109438755,4536.78
4/14/2023,Joseph Barry,Sara Walters,Toyota,Silverado,2020,35255,0.088143552,3107.5
4/22/2023,Kaitlyn Rivers,Lonnie Zavala,Ford,Silverado,2010,34709,0.088330962,3065.88
1/16/2023,Joseph Gregory,Rachel Hayes,Ford,Corolla,2011,39096,0.087247632,3411.03
5/22/2022,Joshua Barr,Sarah Williams,Nissan,Civic,2012,11599,0.056792018,658.73
5/21/2022,Ethan Nelson,Travis Cook,Ford,F-150,2010,42569,0.123028182,5237.19
1/12/2023,Nicholas Horne,Raymond Guerrero,Ford,Altima,2014,19047,0.09260524,1763.85
12/1/2022,Dawn Hernandez,Jared Lewis DDS,Chevrolet,F-150,2022,38736,0.126237811,4889.95
11/12/2022,Brent Cunningham,Christopher Morgan,Ford,F-150,2015,32415,0.14538731,4712.73
11/27/2022,Joseph Bass,Suzanne Jennings,Toyota,Corolla,2015,17747,0.080334045,1425.69
11/13/2022,Jay Tran,Shannon Tapia,Honda,Altima,2021,39425,0.141240237,5568.4
3/29/2023,Kristen Kim,Jessica Edwards,Ford,Corolla,2015,42900,0.146391741,6280.21
12/12/2022,Kenneth Morales,Anna Pena,Chevrolet,F-150,2013,25775,0.09240001,2381.61
7/1/2022,Grant Martin,Patrick Fuller,Ford,Silverado,2017,29252,0.123049038,3599.43
12/30/2022,Alexandria Santiago,Jonathan Adams,Honda,Silverado,2018,45972,0.125644207,5776.12
12/13/2022,Dennis Newman,Mary Houston MD,Honda,Silverado,2018,40718,0.119516908,4866.49
3/16/2023,Mr. Ricky Ramos Jr.,Karen Hernandez,Chevrolet,Silverado,2013,23363,0.07054031,1648.03
10/9/2022,Timothy Fox,Cynthia Ramos,Nissan,Silverado,2016,38770,0.05538657,2147.34
9/17/2022,Louis Robinson,Kathleen Hughes,Honda,Civic,2022,14807,0.065280663,966.61
10/10/2022,Lawrence Hammond,Melissa Smith,Ford,Altima,2015,33221,0.106414733,3535.2
10/22/2022,Lee Clark,Jasmine Ruiz,Toyota,F-150,2019,33140,0.145816366,4832.35
7/17/2022,Michael Edwards,Elizabeth Eaton,Honda,Silverado,2018,25022,0.112034715,2803.33
2/11/2023,Michael Lang,Bryan Welch Jr.,Chevrolet,Corolla,2012,45441,0.080291159,3648.51
8/16/2022,Laurie Fuller,Anne Gomez,Nissan,Silverado,2014,10091,0.120500501,1215.97
8/13/2022,Marvin Simmons,Kirsten Ross,Honda,Altima,2011,28751,0.067529859,1941.55
12/14/2022,Jacob Grimes,George Lucas,Toyota,Civic,2010,11632,0.116285866,1352.64
1/23/2023,Christine Maldonado,Ms. Jessica Edwards,Chevrolet,Silverado,2010,48933,0.053266805,2606.5
3/21/2023,Randy Garcia,Jessica Beck,Ford,Civic,2020,24789,0.070737676,1753.52
11/22/2022,Kenneth Fisher,Dr. Catherine Burgess,Nissan,F-150,2015,45433,0.126912936,5766.04
12/30/2022,Albert Steele,Matthew Wilson,Chevrolet,Corolla,2011,27908,0.051464901,1436.28
5/24/2022,Sarah Watts,Jasmine Griffith,Ford,Civic,2022,48809,0.059532975,2905.74
3/1/2023,Mary Ellis,Joshua Pratt,Nissan,Corolla,2016,33879,0.057913854,1962.06
5/1/2023,Dr. David Matthews,Katie Greene,Honda,Silverado,2012,42929,0.079128882,3396.92
10/12/2022,Kerri Ortiz,Melissa Parker,Chevrolet,Silverado,2021,33097,0.124064461,4106.16
8/9/2022,Tracy Jones,Rodney Hill,Chevrolet,F-150,2021,45596,0.088587046,4039.21
4/21/2023,Toni James,Margaret Nichols,Chevrolet,Altima,2019,32347,0.104045563,3365.56
3/18/2023,Beth Morgan,Mrs. Patricia Ayers DVM,Chevrolet,Silverado,2010,24940,0.148848911,3712.29
6/6/2022,Bryan Cochran,Taylor Dunn,Honda,Civic,2016,23345,0.080848242,1887.4
3/11/2023,Stacy Reyes,Shannon Mcneil,Nissan,Silverado,2011,31703,0.105286086,3337.88
5/10/2022,Brittany Buchanan,Michael Crosby,Ford,Silverado,2020,43353,0.084069885,3644.68
2/21/2023,Amy Thompson,Samuel Henry,Toyota,Corolla,2020,17409,0.115700633,2014.23
6/20/2022,Melissa Moore,Todd Koch,Chevrolet,Civic,2016,34756,0.128992881,4483.28
10/26/2022,Jessica Cross,Michael Smith,Chevrolet,Silverado,2022,24126,0.106846544,2577.78
2/8/2023,Zachary Smith,Jessica Steele,Ford,Silverado,2013,19762,0.131457805,2597.87
10/11/2022,Kyle Lewis,Taylor Harrison,Chevrolet,Silverado,2012,41651,0.110320942,4594.98
11/11/2022,Gavin Madden,Lisa Foster,Honda,Altima,2021,46319,0.093421874,4327.21
3/2/2023,Stacey Clayton,Stephanie Oliver,Toyota,Civic,2013,33113,0.116497023,3857.57
6/27/2022,Bonnie Gregory,Kellie Jones,Nissan,Silverado,2021,33460,0.104379691,3492.54
4/9/2023,Tiffany Rodriguez,Mariah Gill,Toyota,Civic,2015,18692,0.062789902,1173.67
8/19/2022,Jeffrey Franklin,Randy Barker,Ford,Silverado,2017,48389,0.12811824,6199.51
12/28/2022,Amy Evans,Amber Hood,Toyota,Altima,2014,31887,0.116851722,3726.05
7/5/2022,Mary Miller,Dustin Pacheco,Ford,F-150,2013,36566,0.097363253,3560.18
3/17/2023,Alexander Francis,Jeffrey Martin,Toyota,Silverado,2013,47169,0.056868764,2682.44
10/21/2022,Andrew Garza,Laura Fields,Toyota,Silverado,2017,30412,0.139729025,4249.44
12/18/2022,Elizabeth Beck,Ana Miller,Chevrolet,Civic,2020,17120,0.056772771,971.95
12/8/2022,Ann Frank,Deborah Schwartz,Toyota,Corolla,2016,47509,0.113184622,5377.29
5/18/2022,Dr. Lori Soto,Julia Henry,Toyota,Silverado,2013,42889,0.077969035,3344.01
10/14/2022,Jennifer Richardson,Erin Wall,Chevrolet,Altima,2019,27008,0.124253739,3355.84
1/2/2023,Elizabeth Kramer,Alejandro Mccoy,Ford,Altima,2013,49946,0.12780135,6383.17
7/18/2022,Mr. Richard Smith,Peggy Morales,Toyota,Civic,2013,48121,0.14527654,6990.85
9/8/2022,Christine Perez,James Stevenson,Toyota,Corolla,2010,13211,0.069357772,916.29
7/28/2022,Christopher Miller,Marie Williams,Nissan,Corolla,2015,46160,0.140659935,6492.86
3/24/2023,David Burke,Samuel Smith,Ford,Altima,2012,26728,0.118945549,3179.18
2/21/2023,Ashley Harvey,Linda Rodgers,Ford,Corolla,2015,10743,0.075498424,811.08
8/1/2022,Edward Harris,Keith Freeman,Honda,F-150,2022,41082,0.110972049,4558.95
2/7/2023,Willie Burke,Oscar Ramos,Chevrolet,Civic,2021,43155,0.120952157,5219.69
4/2/2023,James Rosales,Jorge Simmons,Toyota,F-150,2016,16061,0.118212285,1898.61
2/20/2023,Sarah Hahn,Erica Blackwell,Chevrolet,Civic,2016,18308,0.145819366,2669.66
12/30/2022,Sarah Vaughn,Linda Dillon,Nissan,Corolla,2014,23226,0.127935156,2971.42
5/10/2022,Ashley Singleton,Richard Blackwell,Toyota,Silverado,2020,34474,0.111190953,3833.2
12/24/2022,Matthew Martinez,Dawn Carter,Nissan,Silverado,2012,33056,0.129460681,4279.45
12/14/2022,Ashley Martin,Jennifer Murphy,Toyota,Civic,2011,15415,0.063833289,983.99
5/2/2022,Jesus Smith,Courtney Gordon,Honda,Corolla,2017,37845,0.130969813,4956.55
7/15/2022,Wendy Lopez,Connie Guerrero,Chevrolet,Corolla,2016,45214,0.105636695,4776.26
4/17/2023,Dorothy Kim,Michael Webb,Ford,Altima,2010,17361,0.07728062,1341.67
3/31/2023,Glenn Simmons,Danny Burke,Nissan,Civic,2016,27419,0.115074941,3155.24
10/29/2022,Deanna Maxwell,Kyle Morrison,Honda,Corolla,2020,28994,0.084917274,2462.09
3/8/2023,James Little,Steven Douglas,Honda,Corolla,2015,35320,0.083995799,2966.73
2/5/2023,Amanda Gregory,Sherry Rangel,Honda,Civic,2020,23346,0.136381699,3183.97
8/16/2022,Elizabeth Ramsey,Wayne Reed MD,Chevrolet,Corolla,2013,12812,0.137857131,1766.23
8/20/2022,Pamela Buchanan,Emily Smith,Nissan,Silverado,2022,41249,0.130421828,5379.77
9/22/2022,Matthew Hopkins,Heather Myers,Toyota,Corolla,2014,49363,0.137702781,6797.42
11/26/2022,Christopher Savage,Megan Rich,Honda,Altima,2014,14919,0.124295709,1854.37
8/2/2022,Glenda Morris,Gina Bradley,Chevrolet,Civic,2021,14307,0.107650352,1540.15
10/9/2022,Kevin Nguyen,Amanda Alexander,Toyota,F-150,2020,35489,0.14141135,5018.55
1/12/2023,Anthony Lowe,Sherri Hill,Ford,Civic,2017,42310,0.142460748,6027.51
4/22/2023,David Mills,Erika Richardson,Toyota,Silverado,2022,13006,0.113846398,1480.69
2/8/2023,Justin Huang,Carla Moore,Nissan,Altima,2022,15609,0.062371389,973.56
10/6/2022,Krystal Hernandez,David Long,Nissan,Corolla,2015,45173,0.051156198,2310.88
3/11/2023,Mrs. Ruth Hill DVM,Nicholas Jackson,Chevrolet,F-150,2014,49632,0.118391654,5876.01
9/2/2022,Ryan Mills,Angelica Williams,Chevrolet,Silverado,2020,49042,0.145478039,7134.53
3/6/2023,Matthew Ford,Edward Jones,Toyota,Corolla,2012,31035,0.067030879,2080.3
8/15/2022,Randy Huff,Angela Vasquez,Toyota,Altima,2013,13829,0.110482106,1527.86
5/3/2022,Amy Gonzalez,Roger Rodriguez,Ford,Silverado,2014,19122,0.067515821,1291.04
1/3/2023,Crystal Gallagher,Tracey Rice,Chevrolet,Altima,2013,28266,0.143581405,4058.47
1/11/2023,Christina Johnson,Lisa Cooke,Nissan,Silverado,2012,25683,0.068850183,1768.28
7/27/2022,Rebecca Henderson,Mr. Charles Phillips,Nissan,Altima,2019,12702,0.075875654,963.77
4/15/2023,Anthony Nichols,Sara Fox,Chevrolet,Corolla,2014,27082,0.14401376,3900.18
6/22/2022,Teresa Zuniga,Elizabeth Larson,Toyota,Silverado,2014,44575,0.11021103,4912.66
4/4/2023,Michelle Guzman,Timothy Lowery,Toyota,Silverado,2011,49496,0.090194617,4464.27
